Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01802","Sugar cane","2022","2022","7021","Annual value","USD","313.4","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2022","2022","7021","Annual value","USD","833.8","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2022","2022","7021","Annual value","USD","692.8","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01324","Tangerines, mandarins, clementines","2022","2022","7021","Annual value","USD","1024","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","967.3","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01191","Triticale","2022","2022","7021","Annual value","USD","389.1","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2022","2022","7021","Annual value","USD","2533.2","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01221","Watermelons","2022","2022","7021","Annual value","USD","576.7","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","430","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01540","Yams","2022","2022","7021","Annual value","USD","1661.6","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","0115","Barley","2022","2022","7021","Annual value","USD","384.6","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","494.5","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2022","2022","7021","Annual value","USD","879.1","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2022","2022","7021","Annual value","USD","1016.5","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2022","2022","7021","Annual value","USD","769.2","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01199.90","Cereals n.e.c.","2022","2022","7021","Annual value","USD","384.6","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","7021","Annual value","USD","1057.7","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2022","2022","7021","Annual value","USD","934.1","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01314","Dates","2022","2022","7021","Annual value","USD","851.6","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2022","2022","7021","Annual value","USD","631.9","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01290.01","Green corn (maize)","2022","2022","7021","Annual value","USD","981.7","I","Imputed value"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","2472.5","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2022","2022","7021","Annual value","USD","1044","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","824.2","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21117.01","Meat of camels, fresh or chilled","2022","2022","7021","Annual value","USD","9615.4","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","10164.8","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","6868.1","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2022","2022","7021","Annual value","USD","3983.5","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2022","2022","7021","Annual value","USD","9615.4","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","6868.1","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2022","2022","7021","Annual value","USD","12362.6","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","9615.4","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01239.01","Okra","2022","2022","7021","Annual value","USD","2225.3","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","7021","Annual value","USD","851.6","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2022","2022","7021","Annual value","USD","1730.8","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01329","Other citrus fruit, n.e.c.","2022","2022","7021","Annual value","USD","1208.8","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01359.90","Other fruits, n.e.c.","2022","2022","7021","Annual value","USD","1895.6","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2022","2022","7021","Annual value","USD","686.8","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","714.3","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2022","2022","7021","Annual value","USD","659.3","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","02293","Raw milk of camel","2022","2022","7021","Annual value","USD","4945.1","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","1373.6","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2022","2022","7021","Annual value","USD","1648.4","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2022","2022","7021","Annual value","USD","2197.8","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01215","Spinach","2022","2022","7021","Annual value","USD","1291.2","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","686.8","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01221","Watermelons","2022","2022","7021","Annual value","USD","439.6","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","384.6","A","Official figure"
"PP","Producer Prices","410","Republic of Korea","5532","Producer Price (USD/tonne)","0113","Rice","2022","2022","7021","Annual value","USD","1803.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01341","Apples","2022","2022","7021","Annual value","USD","157.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01343","Apricots","2022","2022","7021","Annual value","USD","374.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0115","Barley","2022","2022","7021","Annual value","USD","210.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01701","Beans, dry","2022","2022","7021","Annual value","USD","751.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01192","Buckwheat","2022","2022","7021","Annual value","USD","272.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","282.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2022","2022","7021","Annual value","USD","554.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2022","2022","7021","Annual value","USD","282.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01344.02","Cherries","2022","2022","7021","Annual value","USD","703.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","7021","Annual value","USD","342.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2022","2022","7021","Annual value","USD","394.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2022","2022","7021","Annual value","USD","291.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01330","Grapes","2022","2022","7021","Annual value","USD","265.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01252","Green garlic","2022","2022","7021","Annual value","USD","1215.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","1639.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","204","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1878.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1526.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2003","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1132.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0118","Millet","2022","2022","7021","Annual value","USD","225.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","2022","2022","7021","Annual value","USD","1753.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02910","Natural honey","2022","2022","7021","Annual value","USD","3912.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0117","Oats","2022","2022","7021","Annual value","USD","217.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","7021","Annual value","USD","284.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01359.90","Other fruits, n.e.c.","2022","2022","7021","Annual value","USD","395.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2022","2022","7021","Annual value","USD","202.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2022","2022","7021","Annual value","USD","219.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2022","2022","7021","Annual value","USD","375.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01342.01","Pears","2022","2022","7021","Annual value","USD","347.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01705","Peas, dry","2022","2022","7021","Annual value","USD","282.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01242","Peas, green","2022","2022","7021","Annual value","USD","278.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2022","2022","7021","Annual value","USD","238.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","209.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2022","2022","7021","Annual value","USD","184.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01342.02","Quinces","2022","2022","7021","Annual value","USD","273.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2022","2022","7021","Annual value","USD","522.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2022","2022","7021","Annual value","USD","1360.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","421.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2022","2022","7021","Annual value","USD","766.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0116","Rye","2022","2022","7021","Annual value","USD","216.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","7021","Annual value","USD","234.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0114","Sorghum","2022","2022","7021","Annual value","USD","207.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2022","2022","7021","Annual value","USD","511.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0141","Soya beans","2022","2022","7021","Annual value","USD","497.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01354","Strawberries","2022","2022","7021","Annual value","USD","1573","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01801","Sugar beet","2022","2022","7021","Annual value","USD","51.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2022","2022","7021","Annual value","USD","559.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","219.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2022","2022","7021","Annual value","USD","1415.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2022","2022","7021","Annual value","USD","1498.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01221","Watermelons","2022","2022","7021","Annual value","USD","205.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","221.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01341","Apples","2022","2022","7021","Annual value","USD","637.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01343","Apricots","2022","2022","7021","Annual value","USD","1563.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0115","Barley","2022","2022","7021","Annual value","USD","290.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01701","Beans, dry","2022","2022","7021","Annual value","USD","2444.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","507.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2022","2022","7021","Annual value","USD","870.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2022","2022","7021","Annual value","USD","816.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2022","2022","7021","Annual value","USD","1333.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01344.02","Cherries","2022","2022","7021","Annual value","USD","2171.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","7021","Annual value","USD","1215.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2022","2022","7021","Annual value","USD","895.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2022","2022","7021","Annual value","USD","866","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01330","Grapes","2022","2022","7021","Annual value","USD","825.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01252","Green garlic","2022","2022","7021","Annual value","USD","3764.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","3753.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01254","Leeks and other alliaceous vegetables","2022","2022","7021","Annual value","USD","1237.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2022","2022","7021","Annual value","USD","1597.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","294.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","3982.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2194.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2022","2022","7021","Annual value","USD","2339.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1198.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1241.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","2506.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1569.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2022","2022","7021","Annual value","USD","6906.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","3077.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","2022","2022","7021","Annual value","USD","2518.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","02910","Natural honey","2022","2022","7021","Annual value","USD","5827.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0117","Oats","2022","2022","7021","Annual value","USD","307.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","7021","Annual value","USD","772.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2022","2022","7021","Annual value","USD","2478.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2022","2022","7021","Annual value","USD","1380","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01342.01","Pears","2022","2022","7021","Annual value","USD","1373.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01705","Peas, dry","2022","2022","7021","Annual value","USD","2437.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01242","Peas, green","2022","2022","7021","Annual value","USD","2175.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2022","2022","7021","Annual value","USD","859.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","514","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2022","2022","7021","Annual value","USD","878.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2022","2022","7021","Annual value","USD","635.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","610","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2022","2022","7021","Annual value","USD","915","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2022","2022","7021","Annual value","USD","1879.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2022","2022","7021","Annual value","USD","526.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01215","Spinach","2022","2022","7021","Annual value","USD","1657.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01354","Strawberries","2022","2022","7021","Annual value","USD","1740.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01241.01","String beans","2022","2022","7021","Annual value","USD","2478.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01801","Sugar beet","2022","2022","7021","Annual value","USD","40.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2022","2022","7021","Annual value","USD","614.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","1249.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2022","2022","7021","Annual value","USD","1913.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01221","Watermelons","2022","2022","7021","Annual value","USD","430.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","317.8","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0115","Barley","2022","2022","7021","Annual value","USD","186.8","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01192","Buckwheat","2022","2022","7021","Annual value","USD","535.7","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","350.2","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2022","2022","7021","Annual value","USD","284.2","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2022","2022","7021","Annual value","USD","1317","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","26190.01","Flax, processed but not spun","2022","2022","7021","Annual value","USD","1071.6","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01330","Grapes","2022","2022","7021","Annual value","USD","770","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","1441.4","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","21118.01b","Horse meat, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2088.8","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","193","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","4958","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2078.4","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2022","2022","7021","Annual value","USD","1900.5","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1483.3","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1635.3","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","2387.7","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1570.3","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1635.3","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0118","Millet","2022","2022","7021","Annual value","USD","169.7","A","Official figure"
